RootFolder,File,RelativePath,DateTime,DayTime,deployement_number,photo_camera_id,cougar,raven,magpie,coyote,golden_eagle,bald_eagle,wolf,fox,other_species,other_count,comment
22-305_262,IMG_0224.MP4,262, 2022-12-15 09:33:20,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0225.MP4,262, 2022-12-15 10:02:48,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0226.MP4,262, 2022-12-15 10:26:12,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0227.MP4,262, 2022-12-15 10:42:34,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0228.MP4,262, 2022-12-15 10:44:18,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0229.MP4,262, 2022-12-15 10:54:26,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0230.MP4,262, 2022-12-15 11:44:16,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0231.MP4,262, 2022-12-15 12:16:24,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0232.MP4,262, 2022-12-15 12:24:42,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0233.MP4,262, 2022-12-15 12:26:18,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0234.MP4,262, 2022-12-15 12:52:00,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0235.MP4,262, 2022-12-15 13:00:06,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0236.MP4,262, 2022-12-15 13:04:28,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0237.MP4,262, 2022-12-15 14:12:40,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0238.MP4,262, 2022-12-15 14:14:04,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0239.MP4,262, 2022-12-15 14:52:38,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0240.MP4,262, 2022-12-15 16:34:36,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0241.MP4,262, 2022-12-15 16:52:02,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0242.MP4,262, 2022-12-15 17:08:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0243.MP4,262, 2022-12-15 17:11:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0244.MP4,262, 2022-12-15 17:13:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0245.MP4,262, 2022-12-15 18:35:08,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0246.MP4,262, 2022-12-15 18:57:00,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0247.MP4,262, 2022-12-15 19:00:24,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0248.MP4,262, 2022-12-15 19:02:22,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0249.MP4,262, 2022-12-15 19:15:42,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0250.MP4,262, 2022-12-15 19:17:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0251.MP4,262, 2022-12-15 19:18:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0252.MP4,262, 2022-12-15 19:20:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0253.MP4,262, 2022-12-15 19:21:26,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0254.MP4,262, 2022-12-15 19:22:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0255.MP4,262, 2022-12-15 19:24:20,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0256.MP4,262, 2022-12-15 19:25:58,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0257.MP4,262, 2022-12-15 19:27:24,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0258.MP4,262, 2022-12-15 19:28:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0259.MP4,262, 2022-12-15 19:30:18,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0260.MP4,262, 2022-12-15 19:31:44,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0261.MP4,262, 2022-12-15 19:37:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0262.MP4,262, 2022-12-15 19:39:24,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0263.MP4,262, 2022-12-15 19:40:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0264.MP4,262, 2022-12-15 19:43:46,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0265.MP4,262, 2022-12-15 19:48:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0266.MP4,262, 2022-12-15 19:49:58,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0267.MP4,262, 2022-12-15 19:51:20,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0268.MP4,262, 2022-12-15 19:52:46,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0269.MP4,262, 2022-12-15 19:54:18,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0270.MP4,262, 2022-12-15 19:57:18,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0271.MP4,262, 2022-12-15 19:59:26,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0272.MP4,262, 2022-12-15 20:01:24,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0273.MP4,262, 2022-12-15 20:02:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0274.MP4,262, 2022-12-15 20:04:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0275.MP4,262, 2022-12-15 20:17:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0276.MP4,262, 2022-12-15 20:20:18,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0277.MP4,262, 2022-12-15 20:21:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0278.MP4,262, 2022-12-15 20:23:10,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0279.MP4,262, 2022-12-15 20:25:20,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0280.MP4,262, 2022-12-15 20:27:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0281.MP4,262, 2022-12-15 20:29:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0282.MP4,262, 2022-12-15 20:32:10,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0283.MP4,262, 2022-12-15 20:33:56,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0284.MP4,262, 2022-12-15 20:35:42,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0285.MP4,262, 2022-12-15 20:37:26,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0286.MP4,262, 2022-12-15 20:39:58,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0287.MP4,262, 2022-12-15 20:43:00,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0288.MP4,262, 2022-12-15 20:44:34,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0289.MP4,262, 2022-12-15 20:48:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0290.MP4,262, 2022-12-15 20:49:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0291.MP4,262, 2022-12-15 20:51:14,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0292.MP4,262, 2022-12-15 20:52:42,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0293.MP4,262, 2022-12-15 20:54:06,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0294.MP4,262, 2022-12-15 20:56:26,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0295.MP4,262, 2022-12-15 20:58:06,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0296.MP4,262, 2022-12-15 20:59:44,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0297.MP4,262, 2022-12-15 21:01:08,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0298.MP4,262, 2022-12-15 21:02:32,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0299.MP4,262, 2022-12-15 21:04:00,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0300.MP4,262, 2022-12-15 21:05:22,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0301.MP4,262, 2022-12-15 21:06:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0302.MP4,262, 2022-12-15 21:08:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0303.MP4,262, 2022-12-15 21:09:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0304.MP4,262, 2022-12-15 21:11:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0305.MP4,262, 2022-12-15 21:13:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0306.MP4,262, 2022-12-15 21:42:06,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0307.MP4,262, 2022-12-15 21:45:46,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0308.MP4,262, 2022-12-15 22:18:26,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0309.MP4,262, 2022-12-15 22:24:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0310.MP4,262, 2022-12-15 22:50:42,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0311.MP4,262, 2022-12-15 23:02:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0312.MP4,262, 2022-12-15 23:05:34,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0313.MP4,262, 2022-12-15 23:11:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0314.MP4,262, 2022-12-15 23:17:36,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0315.MP4,262, 2022-12-15 23:39:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0316.MP4,262, 2022-12-15 23:47:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0317.MP4,262, 2022-12-15 23:51:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0318.MP4,262, 2022-12-16 00:14:10,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0319.MP4,262, 2022-12-16 00:32:46,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0320.MP4,262, 2022-12-16 00:45:48,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0321.MP4,262, 2022-12-16 00:52:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0322.MP4,262, 2022-12-16 00:56:06,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0323.MP4,262, 2022-12-16 00:57:42,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0324.MP4,262, 2022-12-16 00:59:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0325.MP4,262, 2022-12-16 01:00:34,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0326.MP4,262, 2022-12-16 01:02:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0327.MP4,262, 2022-12-16 01:03:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0328.MP4,262, 2022-12-16 01:05:12,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0329.MP4,262, 2022-12-16 01:06:38,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0330.MP4,262, 2022-12-16 01:08:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0331.MP4,262, 2022-12-16 01:09:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0332.MP4,262, 2022-12-16 01:12:12,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0333.MP4,262, 2022-12-16 01:13:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0334.MP4,262, 2022-12-16 01:15:46,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0335.MP4,262, 2022-12-16 01:17:14,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0336.MP4,262, 2022-12-16 01:19:00,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0337.MP4,262, 2022-12-16 01:20:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0338.MP4,262, 2022-12-16 01:22:10,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0339.MP4,262, 2022-12-16 01:23:44,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0340.MP4,262, 2022-12-16 01:25:12,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0341.MP4,262, 2022-12-16 01:26:56,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0342.MP4,262, 2022-12-16 01:28:34,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0343.MP4,262, 2022-12-16 01:30:58,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0344.MP4,262, 2022-12-16 01:32:22,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0345.MP4,262, 2022-12-16 01:33:46,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0346.MP4,262, 2022-12-16 01:35:08,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0347.MP4,262, 2022-12-16 01:36:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0348.MP4,262, 2022-12-16 01:38:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0349.MP4,262, 2022-12-16 01:40:08,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0350.MP4,262, 2022-12-16 01:41:38,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0351.MP4,262, 2022-12-16 01:43:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0352.MP4,262, 2022-12-16 01:44:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0353.MP4,262, 2022-12-16 01:49:44,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0354.MP4,262, 2022-12-16 01:52:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0355.MP4,262, 2022-12-16 01:54:08,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0356.MP4,262, 2022-12-16 01:55:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0357.MP4,262, 2022-12-16 01:57:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0358.MP4,262, 2022-12-16 01:58:42,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0359.MP4,262, 2022-12-16 02:00:20,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0360.MP4,262, 2022-12-16 02:06:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0361.MP4,262, 2022-12-16 02:08:32,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0362.MP4,262, 2022-12-16 02:10:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0363.MP4,262, 2022-12-16 02:11:56,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0364.MP4,262, 2022-12-16 02:13:34,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0365.MP4,262, 2022-12-16 02:15:22,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0366.MP4,262, 2022-12-16 02:16:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0367.MP4,262, 2022-12-16 02:50:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0368.MP4,262, 2022-12-16 03:59:34,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0369.MP4,262, 2022-12-16 04:00:58,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0370.MP4,262, 2022-12-16 04:02:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0371.MP4,262, 2022-12-16 04:04:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0372.MP4,262, 2022-12-16 04:06:22,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0373.MP4,262, 2022-12-16 04:07:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0374.MP4,262, 2022-12-16 04:09:38,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0375.MP4,262, 2022-12-16 04:11:02,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0376.MP4,262, 2022-12-16 04:12:34,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0377.MP4,262, 2022-12-16 04:14:02,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0378.MP4,262, 2022-12-16 05:43:22,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0379.MP4,262, 2022-12-16 06:13:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0380.MP4,262, 2022-12-16 06:15:20,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0381.MP4,262, 2022-12-16 06:17:26,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0382.MP4,262, 2022-12-16 06:18:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0383.MP4,262, 2022-12-16 06:20:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0384.MP4,262, 2022-12-16 06:21:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0385.MP4,262, 2022-12-16 06:23:02,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0386.MP4,262, 2022-12-16 06:24:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0387.MP4,262, 2022-12-16 06:26:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0388.MP4,262, 2022-12-16 06:27:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0389.MP4,262, 2022-12-16 06:29:04,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0390.MP4,262, 2022-12-16 06:30:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0391.MP4,262, 2022-12-16 06:32:14,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0392.MP4,262, 2022-12-16 06:33:36,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0393.MP4,262, 2022-12-16 06:35:32,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0394.MP4,262, 2022-12-16 06:37:00,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0395.MP4,262, 2022-12-16 06:38:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0396.MP4,262, 2022-12-16 06:39:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0397.MP4,262, 2022-12-16 06:41:38,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0398.MP4,262, 2022-12-16 06:43:06,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0399.MP4,262, 2022-12-16 06:44:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0400.MP4,262, 2022-12-16 06:46:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0401.MP4,262, 2022-12-16 06:47:40,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0402.MP4,262, 2022-12-16 06:49:16,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0403.MP4,262, 2022-12-16 06:50:38,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0404.MP4,262, 2022-12-16 06:52:02,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0405.MP4,262, 2022-12-16 06:53:28,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0406.MP4,262, 2022-12-16 06:54:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0407.MP4,262, 2022-12-16 06:56:26,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0408.MP4,262, 2022-12-16 06:57:52,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0409.MP4,262, 2022-12-16 06:59:14,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0410.MP4,262, 2022-12-16 07:00:44,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0411.MP4,262, 2022-12-16 07:02:08,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0412.MP4,262, 2022-12-16 07:03:30,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0413.MP4,262, 2022-12-16 07:04:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0414.MP4,262, 2022-12-16 07:06:18,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0415.MP4,262, 2022-12-16 07:07:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0416.MP4,262, 2022-12-16 07:09:14,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0417.MP4,262, 2022-12-16 07:10:38,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0418.MP4,262, 2022-12-16 07:12:10,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0419.MP4,262, 2022-12-16 07:13:32,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0420.MP4,262, 2022-12-16 07:14:54,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0421.MP4,262, 2022-12-16 07:16:18,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0422.MP4,262, 2022-12-16 07:17:50,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0423.MP4,262, 2022-12-16 07:19:20,FALSE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0424.MP4,262, 2022-12-16 07:21:14,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0425.MP4,262, 2022-12-16 07:22:36,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0426.MP4,262, 2022-12-16 07:24:14,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0427.MP4,262, 2022-12-16 07:25:36,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0428.MP4,262, 2022-12-16 07:27:04,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0429.MP4,262, 2022-12-16 07:28:28,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0430.MP4,262, 2022-12-16 07:29:50,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0431.MP4,262, 2022-12-16 07:31:12,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0432.MP4,262, 2022-12-16 07:32:36,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0433.MP4,262, 2022-12-16 07:33:58,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0434.MP4,262, 2022-12-16 07:35:24,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0435.MP4,262, 2022-12-16 07:36:46,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0436.MP4,262, 2022-12-16 07:38:08,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0437.MP4,262, 2022-12-16 07:39:30,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0438.MP4,262, 2022-12-16 07:41:16,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0439.MP4,262, 2022-12-16 07:42:38,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0440.MP4,262, 2022-12-16 07:44:04,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0441.MP4,262, 2022-12-16 07:45:30,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0442.MP4,262, 2022-12-16 07:46:52,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0443.MP4,262, 2022-12-16 07:48:16,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0444.MP4,262, 2022-12-16 07:49:38,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0445.MP4,262, 2022-12-16 07:51:02,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0446.MP4,262, 2022-12-16 07:52:34,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
22-305_262,IMG_0447.MP4,262, 2022-12-16 07:54:00,TRUE,1,262,1,0,0,0,0,0,0,0,,0,
